AverageFactor	Abramis brama	Alburnoides bipunctatus	Alburnus alburnus 	Anguilla anguilla	Aspius aspius	Ballerus sapa 	Barbatula barbatula	Barbus barbus	Blicca bjoerkna	Carassius carassius	Carassius gibelio	Chalcalburnus chalcoides mento	Chondrostoma nasus	Cottus gobio	Cyprinus carpio	Esox  lucius	Eudontomyzon vladykovi	Gasterosteus aculeatus	Gobio gobio	Gymnocephalus baloni	Gymnocephalus cernua	Gymnocephalus schraetser	Hucho hucho	Ictalurus spp   ? 10  	Lampetra planeri	Lepomis gibbosus  ? 20  	Leucaspius delineatus  ? 10  	Leuciscus idus	Leuciscus leuciscus	Lota lota	Misgurnus fossilis	Neogobius melanostomus	Oncorhynchus mykiss	Perca fluviatilis	Phoxinus phoxinus	Ponticola kessleri	Proterorhinus semilunaris	Pseudorasbora parva 	Rhodeus amarus	Romanogobio uranoscopus	Romanogobio vladykovi	Rutilus rutilus	Rutilus virgo	Salmo trutta  lacustris	Salmo trutta fario	Salvelinus fontinalis	Sander lucioperca	Scardinius erythrophthalmus	Silurus glanis	Squalius cephalus	Telestes souffia	Thymallus thymallus	Tinca tinca	Vimba vimba	Zingel streber	Zingel zingel
Sächsische Saale.24026	0	0	0	0,533333333	0	0	3,866666666	0,4	0	0	0	0	0	0	0	0	0	7,866666667	52,8	0	0	0	0	0	0	0	0	0	2,533333333	0	0	0	4	0	0	0	0	0	0	0	0	4,4	0	0	6,133333333	0,133333333	0	0	0	12,13333333	0	0	0	0	0	0
Sächsische Saale.24026	0	0	0	0,285714286	0	0	2,857142857	1,142857143	0	0	0	0	0	0	0	0	0	19,14285714	115,7142857	0	0	0	0	0	0	0	0	0	5,714285714	0	0	0	0,285714286	0,571428571	0	0	0	0,571428571	3,714285714	0	0	0	0	0	2,857142857	0	0	0	0	86	0	0	0	0	0	0
Sächsische Saale.24067	0	0	2,533333333	0,8	0	0	0,266666667	5,866666667	0	0	0	0	0	0	0,133333333	0,266666667	0	3,2	374,5333333	0	0	0	0	0	0	0	0	1,6	0,933333333	0	0	0	0	0,533333333	0,4	0	0	0,133333333	2,266666667	0	0	103,7333333	0	0	2,533333333	0	0	0	0	37,46666666	0	0	0	0	0	0
Sächsische Saale.24067	0,239520958	0	1,317365269	0,479041916	0	0	0,359281437	4,311377245	0	0	0	0	0	0	0,718562874	0,359281437	0	2,754491018	84,79041916	0	0	0	0	0	0	0	0	0	8,143712575	0	0	0	0	0,119760479	0,239520958	0	0	0	0,479041916	0	0	21,07784431	0	0	0,838323353	0	0	0	0	43,59281437	0	0	0,119760479	0	0	0
Sächsische Saale.105370	0	0	0	1	0	0	1,5	0	0	0	0	0	0	0	0	0,75	0	0	23	0	0	0	0	0	0	0	0	0	9,25	0	0	0	0	1	0	0	0	0	0	0	0	2,5	0	0	17,75	0	0	0	0	16,25	0	2	0	0	0	0
Sächsische Saale.105370	0	0	0	0	0	0	1,5	0,5	0	0	0	0	0	0	0	0,5	0	0,25	51,75	0	0	0	0	0	0	0	0	0	29	0	0	0	0,25	0	0	0	0	0	0	0	0	6	0	0	76	0	0	0	0	47,75	0	9	0	0	0	0
Sächsische Saale.105370	0	0	0	0	0	0	13,2	0,8	0	0	0	0	0	0	0	0,4	0	13	95	0	3,2	0	0	0	0	0	0	0	6,4	0	0	0	0,2	0,4	0	0	0	0	0	0	0	0,4	0	0	29,2	0	0	0	0	2	0	0	0	0	0	0
Sächsische Saale.105470	0	0	0	1,25	0	0	3,4375	0	0	0	0	0	0,3125	0,3125	0	0	0	0	8,125	0	0	0	0	0	3,125	0	0	0	5,3125	0	0	0	0	1,25	0	0	0	0	0	0	0	3,75	0	0	97,5	0	0	0	0	0,9375	0	9	0	0	0	0
Sächsische Saale.105470	0	0	0	0	0	0	0,9375	0	0	0	0	0	0	0	0	0,9375	0	0	23,75	0	0,625	0	0	0	17,8125	0	0	2,5	7,8125	0,625	0	0	0	1,25	0	0	0	0	0	0	0	25,9375	0	0	112,5	0	0	0	0	1,25	0	44,25	0	0	0	0
Sächsische Saale.105470	0	0	0	0,9375	0	0	0	0	0	0	0	0	0	0	0	0,3125	0	0	0	0	0	0	0	0	0,3125	0	0	0	2,8125	0	0	0	0	0	0	0	0	0	0	0	0	5,3125	0	0	24,375	0,9375	0	0	0	0	0	3	0	0	0	0
Sächsische Saale.105470	0	0	0	1,25	0	0	0,9375	0	0	0	0	0	0	0	0	0	0	1,5625	5,625	0	0	0	0	0	3,125	0	0	0	4,375	0,3125	0	0	0,625	0,3125	0	0	0	0	0	0	0	3,4375	0	0	129,6875	0	0	0	0	0,625	0	98,5625	0	0	0	0
Salzach.12771	0	0	0	0	0	0	0	0,133333334	0	0	0	0	0	0	0	0,066666667	0	0	0	0	0	0	0	0	0	0	0	0	0,933333333	0	0	0	0,133333333	0	0	0	0	0	0	0	0	0	0	0	1,466666667	0	0	0	0	0,533333334	0	0	0	0	0	0
Salzach.12771	0	0	0,066666667	0	0	0	0	0,733333334	0	0	0	0	0,266666667	0,266666667	0	0	0	0	0	0	0	0	0,066666667	0	0	0	0	0	0	0,066666667	0	0	0,666666666	0	0	0	0	0	0	0	0,066666667	0	0	0	0,6	0	0	0	0	0,066666667	0	1	0	0	0	0
Salzach.12771	0	0,066666667	0	0	0	0	0	0,066666667	0	0	0	0	0,333333333	0,333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,466666667	0	0	0	0	0	0
Salzach.12771	0	2,358974359	0	0	0	0	0	1,128205129	0	0	0	0	0	0	0	0	0	0,102564103	0	0	0	0	0	0	0	0	0	0	0,102564103	5,641025641	0	0	3,076923077	0,615384615	0	0	0	0	0	0	0,307692308	0	0	0	0,307692309	0	0	0	0	2,153846154	0	1	0	0	0	0
Salzach.12771	0	2,2	0,133333333	0	0	0	1,466666667	2,2	0	0	0	0	0	0	0,133333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0,266666667	0,733333333	0	0	0,333333333	0	0,333333333	0	0	0	0	0	0	0,133333333	0	0	0,4	0	0	0	0	15,53333333	0	5,933333333	0	0	0	0
Sandrach.3287	0	0	2	4	0	0	25,5	3	0	0	0	0	0	0	0	0,5	0	1	18,5	0	0	0	0	0	0	4	0	0	16	0	0	0	0	3	0	0	0	1	0,5	0	0	0	0	0	1,5	0,5	0	0	0	22,5	0	0	0	0	0	0
Säubach.10891	0	0	0	0	0	0	0,625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,125	0	0	0	0	5	0	0	0	0	0	0
Säubach.10891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0,714285714	0	0	0	0	0	0
Schambach.4326	0	0	0	0,333333333	0	0	2,666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,333333333	0	3	0	0	1	0	0	0	0	0	0	45,33333334	0	0	0	0	0	0	0	0	0	0	0
Schambach.4326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13,66666667	0	0	0	0	0	0	0	0	0	8,666666667	0	0	0	0	0	0	0	0	0	0	0
Schambach.96512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,333333333	0,333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Schambach.96512	0	42,66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0,666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
Schaufelbach.6674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,499999999	0	0	2,857142857	0	0	0	0	0	0	0	0	0	0	0	26,07142858	0	0	0	0	0	0	0	0	0	0	0
Schaufelbach.6674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,142857143	0	0	0	0	0	0	0	0	0	0	0	31,78571428	0	0	0	0	0	0	0	0	0	0	0
Schlattein.5064	0	0	0	1,666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,555555556	0	0	0	0	0	0	0	0	0	0	5,555555556	0	0	0	0	0	0	2	0	0	0	0
Schlattein.5064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,454545455	0	0	0	0	0	0	0	0	0,454545455	0	0	2,272727273	0	0	0	0	0	0	2	2,272727273	0	0	0
Schmalnohebach.7690	1,2	0	0	0	0	0	16,8	0	0	0	0	0	0	0	0	0	0	2	5,6	0	0	0	0	0	0	0	0	0	0,4	0	0	0	0	0,4	0	0	0	0,4	0	0	0	48	0	0	9,6	0	0	0	0	2,8	0	0	0,8	0	0	0
Schmalnohebach.7690	0,285714286	0	0	0	0	0	30,28571429	0	0	0	0	0	0	0	0	0	0	0,857142857	6,285714286	0	0	0	0	0	0	0	0	0	1,142857143	0,285714286	0	0	0	0	0	0	0	0,857142857	0	0	0	3,142857143	0	0	5,142857143	0	0	0,857142857	0	2,571428571	0	0	0,285714286	0	0	0
Schmutter.103326	0	0,5	15,5	10,75	0	0	0	0	0	0	0	0	0	0	0,5	1,5	0	0	6,25	0	0	0	0	0	0	0	0	0	0,75	0	0	0	0	0,25	0	0	0	16	0	0	0	15	0	0	0	0	0	0	0	12,5	0	0	0	0	0	0
Schmutter.103326	0,363636364	0	21,45454546	17,27272727	0	0	0	4,90909091	0	0	0	0	0	0	0,727272727	1,636363637	0	0,363636364	10	0	0	0	0	0	0	0	0	0	0	0,181818182	0	0	0	0,909090909	0	0	0	0,909090909	0	0	0	40,18181819	0	0	0	0	0,545454546	0,363636364	0	16,90909091	0	0	0	0	0	0
Schneybach.15253	0,5	0	0	2	0	0	1	0,5	0	0	0	0	0	0	0	0	0	0,5	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	0	4,5	0	0	0	27,5	0	0	12,5	0	0	0,5	0	1	0	0	0	0	0	0
Schneybach.15253	2,5	0	0	1,5	0	0	1	0	0	0	0	0	0	0	1	0	0	1	7	0	2	0	0	0	0	0	0	0	2,5	0	0	0	0,5	3,5	0	0	0	3,5	0	0	0	33,5	0	0	9	0	0	3	0	3,5	0	0	1	0	0	0
Schönach.103154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	38,8	0	0	0	0	0	0	16	0	0	0	0
Schönach.103154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	57,6	0	0	0	0	0	0	12	0	0	0	0
Schondra.21138	0	0	0	1	0	0	185,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60,5	0	0	0	0	0,5	0	15	0	0	0	0
Schondra.21138	0	0	0	1	0	0	56,5	0,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20,5	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	60,5	0	0	0	0	6,5	0	11	0	0	0	0
Schutter.3195	0	0	0	6,666666666	0	0	0	0	0	0	0	0	0	0	0,333333333	1	0	0	0,666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,333333333	41	0	0	9,333333333	0	0	0	0	0	0	0	0,333333333	0	0	1,333333333	0	0	0
Schutter.3195	1,666666667	0	0	2,666666667	0	0	0	0	0	0	0	0	0	0	0,333333333	4,666666667	0	1,333333333	1,333333333	0	0	0	0	0	0	0	0	0	0	0,333333333	0	0	0	0	0	0	0	0	1,333333333	0	0	27,66666667	0	0	0	0	0	0	0	0,333333333	0	0	1	0	0	0
Schutter.103397	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	103,5	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schutter.103397	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	21,5	6	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0,5	0	0	0	0	7	0	0	0	0	0	0	0	0	7,5	0	0	0	0	0	0	0	0	0
Schwabinger Bach.105617	0,8	33,9	0	1,2	0	0	0,1	6,1	0	0	0	0	0,4	0,4	1,7	1,9	0	0	0,7	0	0	0	0	0	0	0	0	0,1	0,7	0,6	0	0	0	0,6	0	0	0	0	0	0	0	1,6	0	0	0,2	0	0	0	0	5,8	0	0	0	0	0	0
Schwabinger Bach.105617	0,1	235,8	0	1,3	0	0	0,8	12	0	0	0	0	1,8	1,8	1	2,9	0	0,2	4,4	0	0	0	0	0	0	0	0	0,2	0,6	0,3	0	0	0	1,6	0	0	0	0	0	0	0	4,5	0	0	0,2	0	0	0	0	15,9	0	1	0	0,1	0	0
Schwäbische Rezat.16532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schwäbische Rezat.16582	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	1	0	7	5	0	0	0	0	0	2	0	0	0	36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	8	0	0	0	0	0	0
Schwäbische Rezat.16582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schwalb.105460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,5	0	0	0	0	0	0	0	0	0	0	0
Schwalb.105460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Schwarzach.3868	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0,5	0	0	2,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,5	0	0	0	0	0	0	0	2	0	0	0	0	0	1,5	0	0	0	0	0	0	0	0
Schwarzach.3868	0	0	0	0	0	0	1,5	0	0	0	0	0	0	0	1	0	0	2,5	16	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	1	0	0	0	161,5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0,5	0	0	0
Schwarzach.4029	0,5	4,5	6	15,5	0	0	240	2	0	0	0	0	6	6	12	6,5	0	0	122	0	0	0	0	0	2	0	0	0	24,5	0	0	0	0	4	0	0	0	0	0	0	0	20	0	0	5	0	0	0	0	27	0	1	1,5	0	0	0
Schwarzach.4029	0	0	0	0	0	0	35,33333333	0	0	0	0	0	0	0	0	0	0	1	11,33333333	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0,333333333	0	0	0	0,333333333	0	0	1,666666667	0	0	0	0	1	0	0,333333333	0	0	0	0
Schwarzach.6955	3,714285715	0,285714286	31,99999999	0,571428572	0	0	0	1,428571429	0,857142857	0	0	0	0,428571429	0,428571429	0	2,714285715	0	0	9,714285715	0	0	0	0	0	0	0	0	0	0,714285715	0,142857143	0	0	0	4,142857142	0	0	0	0	1	0	0	29,85714286	0	0	0	0	0,142857143	0	0	7,285714286	0	0	0	0	0	0
Schwarzach.6955	1	2,142857143	63,85714287	0,142857143	0	0	0,857142857	4,142857143	0	0	0	0	0	0	0	2,142857143	0	0	29,42857143	0	0	0	0	0	0	0	0	0	7,285714287	0	0	0	0	16,85714286	0	0	0	7,285714286	1,714285714	0	0	51,85714286	0	0	0	0	0	0,285714286	0	11,71428571	0	0	0,142857143	0	0	0
Schwarzach.6968	2,592592592	0	0	14,44444445	0	0	0	0	0	0	0	0	0	0	0,37037037	2,222222221	0	0	0	0	0,37037037	0	0	0	0	0	0	0	1,111111111	0	0	0	0,37037037	43,33333333	0	0	0	0	0	0	0	121,1111111	0	0	0,74074074	0	0	0	0	1,851851851	0	0	0,74074074	0	0	0
Schwarzach.6968	0,416666667	0	0	21,25	0	0	0	2,083333333	0	0	0	0	0	0	0	0,833333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22,08333333	0	0	0	0	0	0	0	15,83333333	0	0	5,833333333	0	0,416666667	0	0	7,083333334	0	0	0,833333334	0	0	0
Schwarzach.6968	0,416666667	0	0	15,41666667	0	0	0	2,5	0	0	0	0	0	0	0	2,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12,91666667	0	0	0	0	0	0	0	43,75	0	0	9,166666666	0	0	0	0	2,083333333	0	0	0,416666667	0	0	0
Schwarzach.16749	3	0	0	4,666666666	0	0	7,333333334	0	0	0	0	0	0	0	0	2,333333334	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12,33333333	0	0	0	0	0	0	0	22,33333333	0	0	2,666666666	0	0	0,666666666	0	0	0	0	0,666666667	0	0	0
Schwarzach.16749	2,333333333	0	0	1	0	0	19	0	0	0	0	0	0	0	0	2	0	0	25,33333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	23,33333333	0	0	2,333333333	0	0	0,666666666	0	0	0	0	0,666666667	0	0	0
Schwarzach.16883	0	0	0	0,37037037	0	0	0,37037037	0	0	0	0	0	0	0	0	0	0	0	1,111111111	0	0	0	0	0	0,37037037	0	0	0	0	0	0	0	0,37037037	0,37037037	0	0	0	0	0	0	0	0,37037037	0	0	43,7037037	0	0	0	0	0	0	0,37037037	0	0	0	0
Schwarzach.19800	0	0	10,5	2,5	0	0	10	0	2	0	0	0	0,5	0,5	0	0,5	0	0	4	0	0	0	0	0	0	0	0	0	50	1,5	0	0	0	1	0	0	0	0,5	0	0	0	4,5	0	0	4	0	0	0,5	0	19	0	0	0	0	0	0
Schwarzach.19800	0,869565217	0	0,434782609	26,52173913	0	0	156,5217392	0	0	0	0	0	0	0	0,434782609	0,434782609	0	0,434782609	24,34782608	0	0	0	0	0	0	0	0	0	47,39130434	0	0	0	0	5,652173913	0	0	0	0	0	0	0	2,173913044	0	0	2,608695652	0	0	0	0	16,95652174	0	0	0,869565218	0	0	0
Schwarzach.19800	0	0	0	0,5	0	0	58	0	0	0	0	0	0	0	0	0	0	2,5	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13,5	0	0	0	16	0	0	1	0	0	0	0	52	0	0	0	0	0	0
Schwarzach.19800	0	0	0	1,5	0	0	330	0	0	0	0	0	0	0	0	0	0	12	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,5	0	0	0	10	0	0	1	0	0	0	0	39,5	0	0	0	0	0	0
Schwarzach.97022	0	13,14285714	41,71428572	4,571428571	0	0	10,28571429	3,999999999	0	0	0	0	0	0	0,571428572	0,285714286	0	0	9,428571428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,857142857	0	0	9,142857142	0	0	3,428571429	1,142857143	0,285714286	0	0	1,714285714	0	0	0,285714286	0	0	0
Schwarzach.97022	0	119,6666667	0	3,666666667	0	0	2	0	0	0	0	0	2,333333333	2,333333333	2	0	0	0	4,666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,666666667	0	0	2,666666667	0	0	0	0	2,666666667	0	0	0,666666667	0	0	0
Schwarze Laber.4535	0	0	0,285714286	0	0	0	0	0	0	0	0	0	0	0	0	0,285714286	0	0	10	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	13,42857143	0	0	6,857142858	0	0	0,285714286	0	2	0	0	0	0	0	0
Schwarze Laber.4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,285714286	0,571428571	0	0	21,71428571	0	0	0	0	0	0	0	0	0	9,428571428	0	0	0	0	0	0	0	0	0	0	0	0	18,28571428	0	0	4,000000001	0	0	0	0	5,428571429	0	0	0	0	0	0
Schwarze Laber.4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,142857143	0,571428571	0	0	17,28571429	0	0	0	0	0	0	0	0	0	6,857142857	0	0	0	0,142857143	0	0	0	0	0	0	0	0	15,57142857	0	0	0,428571429	0	0	0,857142857	0	5	0	0	0	0	0	0
Schwarze Laber.4535	0	0	0,571428571	1,714285714	0	0	0	0	0	0	0	0	0	0	0	0,857142857	0	0	18,57142857	0	0	0	0	0	0	0	0	0	25,71428572	0	0	0	0,285714286	0	1,428571429	0	0	0	0	0	0	11,71428571	0	0	0	0	0	0	0	7,142857143	0	0	0	0	0	0
Schwarze Laber.4535	0	0	0,142857143	0,571428571	0	0	0	0	0	0	0	0	0,285714286	0,285714286	0,142857143	0,285714286	0	0	16,28571429	0	0	0	0	0	0	0	0	0	4,571428571	0	0	0	0	0	1,857142857	0	0	0,142857143	0	0	0	17,85714286	0	0	0,571428571	0	0	0,142857143	0	4,571428571	0	0	0	0	0	0
Schwarze Laber.105509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,1875	0,3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0,3125	0	112,8125	0	0	0	0	0	0	0	0	0	33,4375	0	0	0	0	6,875	0	0	1,25	0	0	0
Schwarze Laber.105509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14,0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,3125	0	95	0	0	0	0	0	0	0,625	0	0	18,75	0	0	0	0	4,0625	0	0	0	0	0	0
Schwärzenbach.13233	0	0	62,18181819	0	0	0	250,1818182	0,363636364	0	0	0	0	14,18181818	14,18181818	0	0	0	0	291,9999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0,363636364	0	0	0	0	1,090909091	0	0	0	0	0	0	0,363636364	0	0	0	0	35,27272728	0	0	0	0	0	0
Schwärzenbach.13233	0	0	0	0	0	0	76,66666666	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,666666667	0	0	0	0	0	0	0	0	0	0,666666667	0	0	0	0	8,000000001	0	0	0	0	0	0
Schwesnitz.23788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,333333333	1,333333333	0	0	0	0	0	0	0	0	0	0	31,33333333	0	0	0	0	4,333333333	0	8	0	0	0	0
Schwesnitz.23788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	21,33333333	0	0	0	0
Schwillach.117840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29,33333333	0,666666667	0	0	0	0	0	0	0	0	0	0
Schwillach.117840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
Seebach.17958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seebach.21712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seibertsbach.23397	0,952380952	0	0	0,238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,714285714	0	0,238095238	0	0	0	0	0	0	0	0,238095238	1,19047619	0	0	0	4,523809524	0	0	0	1,428571428	0	0	0	4,523809524	0	0	1,19047619	0	0	1,666666666	0	3,333333332	0	0	0,238095238	0	0	0
Seibertsbach.23397	1,666666666	0	0	0,238095238	0	0	0	0	0	0	0	0	0	0	0	1,19047619	0	0	1,904761904	0	0	0	0	0	0	0	0	0	0	0,238095238	0	0	0	2,380952381	0	0	0	123,3333333	0	0	0	84,76190476	0	0	0	0	0	1,666666666	0	2,857142857	0	0	1,904761904	0	0	0
Sempt.105576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	13	0	0	0	0
Sempt.105576	0	0	0	0	0	0	1,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,5	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	9	0	0	0	0
Siebenbrunner Bach.103308	0	62,8	0	0,4	0	0	0	6,4	0	0	0	0	0	0	0	0,4	0	0	0,8	0	0	0	0	0	0	0	0	0	0	0,4	0	0	0	0	0	0	0	0	0	0	0	1,6	0	0	0	0	0	0	0	8	0	0	0	0	0	0
Siebenbrunner Bach.103308	0	48	0	0	0	0	0,5	10	0	0	0	0	0	0	0	0	0	0	1,5	0	0	0	0	0	0	0	0	0	0	1,5	0	0	1,5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0,5	0	0	0
Sindelsbach.103162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,333333333	0	0	12,66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,666666667	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0,333333333	0	13	0	0	0	0
Sindelsbach.103162	0	0	0	0	0	0	0,4	0	0	0	0	0	0	0	0	0	0	5,6	0	0	0	0	0,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22,4	0	0	0	0	2,8	0	1	0	0	0	0
Singold.31004	0	0	0	0	0	0	0,416666667	0	0	0	0	0	0	0	0	0	0	4,166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,083333334	0	0	0	0	0	0	0	0	0	0	0	2,916666667	0	0	0	0	0	0	5	0	0	0	0
Singold.31004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,4	0	0	0	0	0	0	0	0	0	0	0	10,8	0	0	0	0	0	0	0	0	0	0	0
Singold.31675	0	0	0	0,285714286	0,285714286	0	0	0	0	0	0	0	0	0	0	0	0	9,428571429	0,285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,571428571	0	0	0	0	0,285714286	0	0	0	0	0	0
